[2021-07-20 15:24:07,591] [INFO] [werkzeug] [_internal:225] -  * Restarting with stat
[2021-07-20 16:13:57,102] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:13:57] "[32mGET /login HTTP/1.1[0m" 302 -
[2021-07-20 16:13:57,111] [DEBUG] [flaskblog] [routes:21] - index without searching returned 0 posts
[2021-07-20 16:13:57,116] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:13:57] "GET /home HTTP/1.1" 200 -
[2021-07-20 16:13:57,152] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:13:57] "[36mGET /static/main.css HTTP/1.1[0m" 304 -
[2021-07-20 16:13:58,705] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:13:58] "GET /post/new HTTP/1.1" 200 -
[2021-07-20 16:13:58,739] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:13:58] "[36mGET /static/main.css HTTP/1.1[0m" 304 -
[2021-07-20 16:14:15,888] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:14:15] "[35m[1mPOST /post/new HTTP/1.1[0m" 500 -
[2021-07-20 16:14:15,922] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:14:15] "GET /post/new?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
[2021-07-20 16:14:15,930] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:14:15] "GET /post/new?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
[2021-07-20 16:14:15,962] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:14:15] "GET /post/new?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
[2021-07-20 16:14:16,012] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:14:16] "GET /post/new?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
[2021-07-20 16:14:16,093] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:14:16] "GET /post/new?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
[2021-07-20 16:17:10,218] [INFO] [werkzeug] [_internal:225] -  * Detected change in 'C:\\Users\\iluminate\\Desktop\\New folder\\blogtown_onprogress\\flaskblog\\routes.py', reloading
[2021-07-20 16:17:10,318] [INFO] [werkzeug] [_internal:225] -  * Restarting with stat
[2021-07-20 16:17:12,036] [WARNING] [werkzeug] [_internal:225] -  * Debugger is active!
[2021-07-20 16:17:12,047] [INFO] [werkzeug] [_internal:225] -  * Debugger PIN: 136-547-778
[2021-07-20 16:17:12,138] [INFO] [werkzeug] [_internal:225] -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
[2021-07-20 16:17:17,095] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:17:17] "[35m[1mPOST /post/new HTTP/1.1[0m" 500 -
[2021-07-20 16:17:17,165] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:17:17] "GET /post/new?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
[2021-07-20 16:17:17,189] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:17:17] "GET /post/new?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
[2021-07-20 16:17:17,259] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:17:17] "GET /post/new?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
[2021-07-20 16:17:17,297] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:17:17] "GET /post/new?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
[2021-07-20 16:17:17,360] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:17:17] "GET /post/new?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
[2021-07-20 16:19:43,821] [INFO] [werkzeug] [_internal:225] -  * Detected change in 'C:\\Users\\iluminate\\Desktop\\New folder\\blogtown_onprogress\\flaskblog\\routes.py', reloading
[2021-07-20 16:19:43,915] [INFO] [werkzeug] [_internal:225] -  * Restarting with stat
[2021-07-20 16:19:45,640] [WARNING] [werkzeug] [_internal:225] -  * Debugger is active!
[2021-07-20 16:19:45,650] [INFO] [werkzeug] [_internal:225] -  * Debugger PIN: 136-547-778
[2021-07-20 16:19:45,733] [INFO] [werkzeug] [_internal:225] -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
[2021-07-20 16:19:49,070] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:19:49] "GET /post/new HTTP/1.1" 200 -
[2021-07-20 16:19:49,103] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:19:49] "[36mGET /static/main.css HTTP/1.1[0m" 304 -
[2021-07-20 16:19:59,529] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:19:59] "[35m[1mPOST /post/new HTTP/1.1[0m" 500 -
[2021-07-20 16:19:59,575] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:19:59] "GET /post/new?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
[2021-07-20 16:19:59,577] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:19:59] "GET /post/new?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
[2021-07-20 16:19:59,623] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:19:59] "GET /post/new?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
[2021-07-20 16:19:59,637] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:19:59] "GET /post/new?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
[2021-07-20 16:19:59,683] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:19:59] "GET /post/new?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
[2021-07-20 16:20:56,093] [INFO] [werkzeug] [_internal:225] -  * Detected change in 'C:\\Users\\iluminate\\Desktop\\New folder\\blogtown_onprogress\\flaskblog\\routes.py', reloading
[2021-07-20 16:20:56,182] [INFO] [werkzeug] [_internal:225] -  * Restarting with stat
[2021-07-20 16:20:57,701] [WARNING] [werkzeug] [_internal:225] -  * Debugger is active!
[2021-07-20 16:20:57,711] [INFO] [werkzeug] [_internal:225] -  * Debugger PIN: 136-547-778
[2021-07-20 16:20:57,790] [INFO] [werkzeug] [_internal:225] -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
[2021-07-20 16:21:04,162] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:21:04] "[35m[1mPOST /post/new HTTP/1.1[0m" 500 -
[2021-07-20 16:21:04,207] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:21:04] "GET /post/new?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
[2021-07-20 16:21:04,212] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:21:04] "GET /post/new?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
[2021-07-20 16:21:04,311] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:21:04] "GET /post/new?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
[2021-07-20 16:21:04,315] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:21:04] "GET /post/new?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
[2021-07-20 16:21:04,350] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:21:04] "GET /post/new?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
[2021-07-20 16:22:41,855] [INFO] [werkzeug] [_internal:225] -  * Detected change in 'C:\\Users\\iluminate\\Desktop\\New folder\\blogtown_onprogress\\flaskblog\\forms.py', reloading
[2021-07-20 16:22:41,940] [INFO] [werkzeug] [_internal:225] -  * Restarting with stat
[2021-07-20 16:22:43,502] [WARNING] [werkzeug] [_internal:225] -  * Debugger is active!
[2021-07-20 16:22:43,516] [INFO] [werkzeug] [_internal:225] -  * Debugger PIN: 136-547-778
[2021-07-20 16:22:43,601] [INFO] [werkzeug] [_internal:225] -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
[2021-07-20 16:22:50,608] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:22:50] "GET /post/new HTTP/1.1" 200 -
[2021-07-20 16:22:50,645] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:22:50] "[36mGET /static/main.css HTTP/1.1[0m" 304 -
[2021-07-20 16:23:03,743] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:23:03] "[32mPOST /post/new HTTP/1.1[0m" 302 -
[2021-07-20 16:23:03,768] [DEBUG] [flaskblog] [routes:21] - index without searching returned 1 posts
[2021-07-20 16:23:03,784] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:23:03] "GET /home HTTP/1.1" 200 -
[2021-07-20 16:23:03,829] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:23:03] "[36mGET /static/main.css HTTP/1.1[0m" 304 -
[2021-07-20 16:23:03,830] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:23:03] "[36mGET /static/profile_pics/default.jpg HTTP/1.1[0m" 304 -
[2021-07-20 16:23:03,851] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:23:03] "GET /static/profile_pics/606666f8da29135a.jpg HTTP/1.1" 200 -
[2021-07-20 16:24:19,362] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:24:19] "GET /post/new HTTP/1.1" 200 -
[2021-07-20 16:24:19,393] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:24:19] "[36mGET /static/main.css HTTP/1.1[0m" 304 -
[2021-07-20 16:24:38,380] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:24:38] "[32mPOST /post/new HTTP/1.1[0m" 302 -
[2021-07-20 16:24:38,402] [DEBUG] [flaskblog] [routes:21] - index without searching returned 2 posts
[2021-07-20 16:24:38,407] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:24:38] "GET /home HTTP/1.1" 200 -
[2021-07-20 16:24:38,441] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:24:38] "[36mGET /static/main.css HTTP/1.1[0m" 304 -
[2021-07-20 16:24:38,444] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:24:38] "[36mGET /static/profile_pics/default.jpg HTTP/1.1[0m" 304 -
[2021-07-20 16:24:38,455] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:24:38] "[36mGET /static/profile_pics/606666f8da29135a.jpg HTTP/1.1[0m" 304 -
[2021-07-20 16:24:38,466] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:24:38] "GET /static/profile_pics/c510c9ff7e9179bd.jpg HTTP/1.1" 200 -
[2021-07-20 16:31:29,245] [INFO] [werkzeug] [_internal:225] -  * Detected change in 'C:\\Users\\iluminate\\Desktop\\New folder\\blogtown_onprogress\\flaskblog\\routes.py', reloading
[2021-07-20 16:31:29,404] [INFO] [werkzeug] [_internal:225] -  * Restarting with stat
[2021-07-20 16:31:30,878] [WARNING] [werkzeug] [_internal:225] -  * Debugger is active!
[2021-07-20 16:31:30,893] [INFO] [werkzeug] [_internal:225] -  * Debugger PIN: 136-547-778
[2021-07-20 16:31:30,989] [INFO] [werkzeug] [_internal:225] -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
[2021-07-20 16:31:41,718] [INFO] [werkzeug] [_internal:225] -  * Detected change in 'C:\\Users\\iluminate\\Desktop\\New folder\\blogtown_onprogress\\flaskblog\\routes.py', reloading
[2021-07-20 16:31:41,813] [INFO] [werkzeug] [_internal:225] -  * Restarting with stat
[2021-07-20 16:31:43,272] [WARNING] [werkzeug] [_internal:225] -  * Debugger is active!
[2021-07-20 16:31:43,283] [INFO] [werkzeug] [_internal:225] -  * Debugger PIN: 136-547-778
[2021-07-20 16:31:43,370] [INFO] [werkzeug] [_internal:225] -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
[2021-07-20 16:33:53,853] [INFO] [werkzeug] [_internal:225] -  * Detected change in 'C:\\Users\\iluminate\\Desktop\\New folder\\blogtown_onprogress\\flaskblog\\routes.py', reloading
[2021-07-20 16:33:53,962] [INFO] [werkzeug] [_internal:225] -  * Restarting with stat
[2021-07-20 16:33:55,501] [WARNING] [werkzeug] [_internal:225] -  * Debugger is active!
[2021-07-20 16:33:55,512] [INFO] [werkzeug] [_internal:225] -  * Debugger PIN: 136-547-778
[2021-07-20 16:33:55,603] [INFO] [werkzeug] [_internal:225] -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
[2021-07-20 16:34:24,869] [DEBUG] [flaskblog] [routes:22] - index without searching returned 2 posts
[2021-07-20 16:34:24,989] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:34:24] "GET /home HTTP/1.1" 200 -
[2021-07-20 16:34:25,022] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:34:25] "[36mGET /static/main.css HTTP/1.1[0m" 304 -
[2021-07-20 16:34:25,027] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:34:25] "[36mGET /static/profile_pics/default.jpg HTTP/1.1[0m" 304 -
[2021-07-20 16:34:25,055] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:34:25] "[36mGET /static/profile_pics/c510c9ff7e9179bd.jpg HTTP/1.1[0m" 304 -
[2021-07-20 16:34:25,057] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:34:25] "[36mGET /static/profile_pics/606666f8da29135a.jpg HTTP/1.1[0m" 304 -
[2021-07-20 16:34:56,488] [DEBUG] [flaskblog] [routes:22] - index without searching returned 2 posts
[2021-07-20 16:34:56,517] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:34:56] "GET /home HTTP/1.1" 200 -
[2021-07-20 16:34:56,549] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:34:56] "[36mGET /static/main.css HTTP/1.1[0m" 304 -
[2021-07-20 16:34:56,565] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:34:56] "[36mGET /static/profile_pics/default.jpg HTTP/1.1[0m" 304 -
[2021-07-20 16:34:56,570] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:34:56] "[36mGET /static/profile_pics/c510c9ff7e9179bd.jpg HTTP/1.1[0m" 304 -
[2021-07-20 16:34:56,573] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:34:56] "[36mGET /static/profile_pics/606666f8da29135a.jpg HTTP/1.1[0m" 304 -
[2021-07-20 16:35:29,795] [DEBUG] [flaskblog] [routes:22] - index without searching returned 2 posts
[2021-07-20 16:35:29,825] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:35:29] "GET /home HTTP/1.1" 200 -
[2021-07-20 16:35:29,858] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:35:29] "[36mGET /static/main.css HTTP/1.1[0m" 304 -
[2021-07-20 16:35:29,873] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:35:29] "[36mGET /static/profile_pics/default.jpg HTTP/1.1[0m" 304 -
[2021-07-20 16:35:29,878] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:35:29] "[36mGET /static/profile_pics/606666f8da29135a.jpg HTTP/1.1[0m" 304 -
[2021-07-20 16:35:29,879] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:35:29] "[36mGET /static/profile_pics/c510c9ff7e9179bd.jpg HTTP/1.1[0m" 304 -
[2021-07-20 16:37:46,840] [DEBUG] [flaskblog] [routes:22] - index without searching returned 2 posts
[2021-07-20 16:37:46,889] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:37:46] "[35m[1mGET /home HTTP/1.1[0m" 500 -
[2021-07-20 16:37:46,923] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:37:46] "GET /home?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
[2021-07-20 16:37:46,925] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:37:46] "GET /home?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
[2021-07-20 16:37:46,952] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:37:46] "GET /home?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
[2021-07-20 16:37:47,027] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:37:47] "GET /home?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
[2021-07-20 16:37:47,052] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:37:47] "GET /home?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
[2021-07-20 16:37:58,005] [DEBUG] [flaskblog] [routes:22] - index without searching returned 2 posts
[2021-07-20 16:37:58,036] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:37:58] "GET /home HTTP/1.1" 200 -
[2021-07-20 16:37:58,064] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:37:58] "[36mGET /static/main.css HTTP/1.1[0m" 304 -
[2021-07-20 16:37:58,083] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:37:58] "[36mGET /static/profile_pics/default.jpg HTTP/1.1[0m" 304 -
[2021-07-20 16:37:58,088] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:37:58] "[36mGET /static/profile_pics/606666f8da29135a.jpg HTTP/1.1[0m" 304 -
[2021-07-20 16:37:58,091] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:37:58] "[36mGET /static/profile_pics/c510c9ff7e9179bd.jpg HTTP/1.1[0m" 304 -
[2021-07-20 16:40:10,013] [INFO] [werkzeug] [_internal:225] -  * Detected change in 'C:\\Users\\iluminate\\Desktop\\New folder\\blogtown_onprogress\\flaskblog\\routes.py', reloading
[2021-07-20 16:40:10,087] [INFO] [werkzeug] [_internal:225] -  * Restarting with stat
[2021-07-20 16:48:15,450] [INFO] [werkzeug] [_internal:225] -  * Restarting with stat
[2021-07-20 16:48:16,860] [WARNING] [werkzeug] [_internal:225] -  * Debugger is active!
[2021-07-20 16:48:16,873] [INFO] [werkzeug] [_internal:225] -  * Debugger PIN: 136-547-778
[2021-07-20 16:48:16,994] [INFO] [werkzeug] [_internal:225] -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
[2021-07-20 16:48:24,905] [DEBUG] [flaskblog] [routes:22] - index without searching returned 2 posts
[2021-07-20 16:48:24,959] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:48:24] "GET / HTTP/1.1" 200 -
[2021-07-20 16:48:25,007] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:48:25] "[36mGET /static/main.css HTTP/1.1[0m" 304 -
[2021-07-20 16:48:25,058] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:48:25] "[36mGET /static/profile_pics/default.jpg HTTP/1.1[0m" 304 -
[2021-07-20 16:48:25,061] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:48:25] "[36mGET /static/profile_pics/c510c9ff7e9179bd.jpg HTTP/1.1[0m" 304 -
[2021-07-20 16:48:25,067] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [20/Jul/2021 16:48:25] "[36mGET /static/profile_pics/606666f8da29135a.jpg HTTP/1.1[0m" 304 -
[2021-07-21 09:51:07,467] [INFO] [werkzeug] [_internal:225] -  * Restarting with stat
[2021-07-21 09:51:08,853] [WARNING] [werkzeug] [_internal:225] -  * Debugger is active!
[2021-07-21 09:51:08,928] [INFO] [werkzeug] [_internal:225] -  * Debugger PIN: 325-292-209
[2021-07-21 09:51:09,119] [INFO] [werkzeug] [_internal:225] -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
[2021-07-21 09:51:12,976] [DEBUG] [flaskblog] [routes:22] - index without searching returned 0 posts
[2021-07-21 09:51:13,212] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 09:51:13] "GET / HTTP/1.1" 200 -
[2021-07-21 09:51:13,284] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 09:51:13] "[36mGET /static/main.css HTTP/1.1[0m" 304 -
[2021-07-21 09:51:13,504] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 09:51:13] "[33mGET /favicon.ico HTTP/1.1[0m" 404 -
[2021-07-21 09:51:21,558] [DEBUG] [flaskblog] [routes:22] - index without searching returned 0 posts
[2021-07-21 09:51:21,559] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 09:51:21] "GET /home HTTP/1.1" 200 -
[2021-07-21 09:51:21,599] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 09:51:21] "[36mGET /static/main.css HTTP/1.1[0m" 304 -
[2021-07-21 09:51:22,518] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 09:51:22] "GET /about HTTP/1.1" 200 -
[2021-07-21 09:51:22,549] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 09:51:22] "[36mGET /static/main.css HTTP/1.1[0m" 304 -
[2021-07-21 09:51:23,519] [DEBUG] [flaskblog] [routes:22] - index without searching returned 0 posts
[2021-07-21 09:51:23,522] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 09:51:23] "GET /home HTTP/1.1" 200 -
[2021-07-21 09:51:23,552] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 09:51:23] "[36mGET /static/main.css HTTP/1.1[0m" 304 -
[2021-07-21 09:51:24,379] [DEBUG] [flaskblog] [routes:22] - index without searching returned 0 posts
[2021-07-21 09:51:24,381] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 09:51:24] "GET / HTTP/1.1" 200 -
[2021-07-21 09:51:24,412] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 09:51:24] "[36mGET /static/main.css HTTP/1.1[0m" 304 -
[2021-07-21 09:51:25,042] [DEBUG] [flaskblog] [routes:22] - index without searching returned 0 posts
[2021-07-21 09:51:25,044] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 09:51:25] "GET /home HTTP/1.1" 200 -
[2021-07-21 09:51:25,082] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 09:51:25] "[36mGET /static/main.css HTTP/1.1[0m" 304 -
[2021-07-21 09:51:25,545] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 09:51:25] "GET /about HTTP/1.1" 200 -
[2021-07-21 09:51:25,571] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 09:51:25] "[36mGET /static/main.css HTTP/1.1[0m" 304 -
[2021-07-21 09:51:26,647] [DEBUG] [flaskblog] [routes:22] - index without searching returned 0 posts
[2021-07-21 09:51:26,649] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 09:51:26] "GET /home HTTP/1.1" 200 -
[2021-07-21 09:51:26,682] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 09:51:26] "[36mGET /static/main.css HTTP/1.1[0m" 304 -
[2021-07-21 09:51:27,123] [DEBUG] [flaskblog] [routes:22] - index without searching returned 0 posts
[2021-07-21 09:51:27,125] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 09:51:27] "GET / HTTP/1.1" 200 -
[2021-07-21 09:51:27,156] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 09:51:27] "[36mGET /static/main.css HTTP/1.1[0m" 304 -
[2021-07-21 09:51:30,434] [DEBUG] [flaskblog] [routes:22] - index without searching returned 0 posts
[2021-07-21 09:51:30,440] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [21/Jul/2021 09:51:30] "GET /home HTTP/1.1" 200 -
